2075,Oliver,Richardson,2018-10-30,,Production Technician,Vicki Ortega,oliver.richardson@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Project Management - Con,1976-10-13,MA,Manager,Female,88221,Other,Married,Fully Meets,3
2076,Nathalia,Larson,2021-12-07,2023-01-02,Production Technician,David Simpson,nathalia.larson@bilearner.com,Active,Full-Time,Zone A,Full-Time,Voluntary,Yeah quickly speech hold. Hard image wall large.,Production       ,Field Operations,1943-07-27,MA,Project Manager,Female,83667,Black,Divorced,Fully Meets,3
2077,Laurel,Chan,2020-11-18,2021-02-13,Production Technician,Christina Serrano,laurel.chan@bilearner.com,Active,Full-Time,Zone A,Temporary,Resignation,Decide material save personal media.,Production       ,General - Con,1943-12-25,MA,Foreman,Female,50403,Asian,Married,Fully Meets,3
2078,Alejandra,Barnes,2018-09-26,2019-10-15,Production Technician,Yolanda Sanders,alejandra.barnes@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Until factor claim chance.,Production       ,Field Operations,1986-10-26,MA,Laborer,Female,50499,White,Single,Fully Meets,3
2079,Emilio,Daniel,2022-06-19,,Production Technician,Michael Potts,emilio.daniel@bilearner.com,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,1956-06-12,MA,Flagger,Female,60487,White,Married,Fully Meets,3
2080,Ellie,Robbins,2022-09-15,2023-02-14,Production Technician,Alexander Martin,ellie.robbins@bilearner.com,Active,Contract,Zone B,Temporary,Involuntary,Serve bill write instead pressure life anyone.,Production       ,Catv,1960-11-03,MA,Supervisor,Female,34104,Other,Married,Fully Meets,3
2081,Vicente,Hansen,2020-05-09,,Production Technician,Kaylee Gross,vicente.hansen@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Engineers,1988-06-08,MA,Supervisor,Female,84354,Asian,Married,Fully Meets,3
2082,Jordan,Kemp,2021-02-17,,Production Technician,Antonio Hayes,jordan.kemp@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Operations,1961-01-08,MA,Laborer,Male,53786,Black,Single,Fully Meets,3
2083,Edith,Richard,2020-04-12,,Production Technician,Barbara Mendez,edith.richard@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,1981-05-16,MA,Technician,Female,92893,Hispanic,Divorced,Fully Meets,3
2084,Dustin,Snow,2021-03-30,,Production Technician,Steven Phelps,dustin.snow@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Sales & Marketing,1971-02-06,MA,Assistant,Female,77142,Hispanic,Divorced,Fully Meets,3
2085,Layton,Goodwin,2019-05-05,2022-01-11,Production Technician,Dana Parker,layton.goodwin@bilearner.com,Active,Contract,Zone C,Full-Time,Voluntary,Customer make camera truth.,Production       ,Engineers,1999-07-12,MA,Engineer,Female,8666,Asian,Married,Fully Meets,3
2086,Eliza,Munoz,2021-05-31,2021-11-12,Production Technician,Steven Short,eliza.munoz@bilearner.com,Active,Contract,Zone A,Part-Time,Retirement,Capital course trade.,Production       ,General - Con,1978-11-14,MA,Laborer,Female,26272,Asian,Divorced,Fully Meets,3
2087,Arianna,Durham,2019-11-21,2020-06-24,Production Technician,Drew Hawkins,arianna.durham@bilearner.com,Active,Part-Time,Zone A,Full-Time,Involuntary,Per record feeling bed tax education.,Production       ,Field Operations,1959-12-19,MA,Laborer,Female,11105,Black,Widowed,Fully Meets,3
2088,Lia,Orr,2019-07-19,,Production Technician,Wendy Adams,lia.orr@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Yard (Material Handling),1960-05-27,MA,Coordinator,Female,37040,White,Divorced,Fully Meets,3
2089,Ethan,Rhodes,2018-12-29,2020-07-04,Production Technician,Zachary Hanson,ethan.rhodes@bilearner.com,Active,Contract,Zone C,Part-Time,Voluntary,Upon situation late.,Production       ,Technology / It,1966-06-04,MA,Director,Female,93414,White,Married,Fully Meets,3
2090,Alexis,Nielsen,2023-01-12,,Production Technician,Michelle Dickerson,alexis.nielsen@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Sga,1942-10-30,MA,Assistant,Female,33206,Asian,Divorced,Fully Meets,3
2091,Adalyn,Bass,2022-11-25,,Production Technician,Christopher Wallace,adalyn.bass@bilearner.com,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,1999-03-14,MA,Locator,Female,72118,Black,Single,Fully Meets,3
2092,Hadley,Benson,2019-11-13,,Production Technician,Sean Jones,hadley.benson@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1987-09-09,MA,Laborer,Female,36134,Asian,Widowed,Fully Meets,3
2093,Carlee,Lang,2020-09-08,2022-08-24,Production Technician,Harold Mccullough,carlee.lang@bilearner.com,Active,Contract,Zone A,Temporary,Resignation,Opportunity place deal.,Production       ,General - Con,1948-05-06,MA,Technician,Female,18116,Hispanic,Married,Fully Meets,3
2094,Eli,Flores,2019-06-16,2021-09-07,Production Technician,Andrew Norton,eli.flores@bilearner.com,Active,Part-Time,Zone C,Part-Time,Involuntary,Same manage return husband try general.,Production       ,Field Operations,1964-01-12,MA,Groundman,Female,67210,Black,Married,Fully Meets,3
2095,Lyric,Solomon,2023-07-14,2023-07-16,Production Technician,Allen Mckinney,lyric.solomon@bilearner.com,Active,Full-Time,Zone A,Full-Time,Retirement,Night official cut director seven.,Production       ,Project Management - Con,1997-10-19,MA,Manager,Female,60616,Other,Divorced,Fully Meets,3
2096,Jerome,Howard,2023-07-18,,Production Technician,Stephen Knight,jerome.howard@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,1985-07-17,MA,Construction Manager,Female,17358,Black,Single,Fully Meets,3
2097,Parker,Fritz,2018-12-06,2019-04-09,Production Technician,Kenneth Mathews,parker.fritz@bilearner.com,Active,Part-Time,Zone C,Full-Time,Retirement,Laugh effort pressure fund.,Production       ,Aerial,1964-02-25,MA,Lineman,Female,29605,Black,Widowed,PIP,2
2098,Phillip,Fuentes,2020-07-15,,Production Technician,Robert Mercado,phillip.fuentes@bilearner.com,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Catv,1950-05-19,MA,Laborer,Female,51886,Other,Divorced,PIP,5
2099,Drake,Wiggins,2018-10-30,,Production Technician,Victor Graves DVM,drake.wiggins@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Sga,1969-03-29,MA,Vp,Female,66261,Hispanic,Widowed,PIP,4
2100,Lucy,Santos,2022-09-13,,Production Technician,Tracey Jackson,lucy.santos@bilearner.com,Active,Contract,Zone A,Temporary,Unk,,Production       ,Aerial,1944-11-24,MA,Coordinator,Female,26880,Other,Divorced,Exceeds,4
2101,Justice,Curry,2022-12-28,2023-05-13,Production Technician,Sarah Carter,justice.curry@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,Involuntary,Even third look high.,Production       ,Fielders,1964-12-13,MA,Engineer,Female,35098,Hispanic,Married,PIP,5
2102,Valeria,Zavala,2023-03-24,,Production Technician,Jose Harris,valeria.zavala@bilearner.com,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,1966-01-23,MA,Driller,Female,90728,Asian,Single,Exceeds,2
2103,Nola,Sellers,2020-10-02,,Production Technician,Stephen Lester,nola.sellers@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,1986-12-25,MA,Construction Manager,Female,49149,Asian,Widowed,Exceeds,5
2104,Andre,Fields,2020-09-14,,Production Technician,Ana Trujillo,andre.fields@bilearner.com,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,1949-08-19,MA,Laborer,Female,73771,Hispanic,Widowed,Exceeds,2
2105,Joel,Hanson,2020-01-19,,Production Technician,Jennifer Campbell,joel.hanson@bilearner.com,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Sga,1960-01-27,MA,Supervisor,Female,92541,Hispanic,Single,Needs Improvement,4
2106,Tony,Mendoza,2019-04-14,2023-01-20,Production Technician,Timothy Walters,tony.mendoza@bilearner.com,Active,Contract,Zone C,Temporary,Resignation,No even actually meet though three.,Production       ,Wireline Construction,1962-11-14,MA,Foreman,Male,47601,White,Widowed,Exceeds,2
2107,Jacqueline,Black,2023-06-02,2023-07-24,Production Technician,Jesse Gilmore,jacqueline.black@bilearner.com,Active,Contract,Zone B,Temporary,Retirement,Cell push simply. Career situation record entire.,Production       ,Field Operations,1943-12-27,MA,Project Manager,Female,68361,Hispanic,Widowed,Exceeds,1
2108,Denise,Mccullough,2022-05-09,2023-01-03,Production Technician,Austin Brown,denise.mccullough@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Herself Mr office bed.,Production       ,Field Operations,1978-09-19,MA,Driller,Female,71922,White,Widowed,Needs Improvement,2
2109,Zain,Tanner,2021-02-23,,Production Technician,Jeremiah Harper,zain.tanner@bilearner.com,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,1988-11-22,MA,Tower Hand,Female,51689,Other,Divorced,Exceeds,5
2110,Richard,Deleon,2021-06-04,,Production Technician,Jessica Shaffer,richard.deleon@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Sga,1948-05-13,MA,Vp,Female,97553,Black,Single,Exceeds,4
2111,Carmelo,Hayden,2022-03-29,2022-07-30,Production Technician,Sharon Salas,carmelo.hayden@bilearner.com,Active,Full-Time,Zone A,Temporary,Involuntary,Arrive allow reveal move.,Production       ,General - Con,1957-05-17,MA,Lineman,Female,92067,Asian,Single,Needs Improvement,5
2112,Emilio,Pierce,2019-07-30,2020-01-21,Production Technician,Cristina Davis,emilio.pierce@bilearner.com,Active,Part-Time,Zone B,Temporary,Voluntary,Guy present clear.,Production       ,Engineers,1943-09-24,MA,Technician,Female,65114,Other,Widowed,Exceeds,4
2113,Emerson,Wood,2020-07-09,2022-12-10,Production Technician,Lisa Manning,emerson.wood@bilearner.com,Active,Part-Time,Zone B,Full-Time,Involuntary,Out phone market. Time parent economy each.,Production       ,General - Con,1944-10-20,MA,Clerk,Female,9677,White,Widowed,Exceeds,2
2114,Abagail,Moran,2019-08-24,,Production Technician,Caitlin Stokes,abagail.moran@bilearner.com,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,1992-04-24,MA,Project Manager,Female,38475,White,Single,Exceeds,4
2115,Nikhil,Cummings,2019-04-15,2023-05-10,Production Technician,Kristin White,nikhil.cummings@bilearner.com,Active,Contract,Zone A,Part-Time,Voluntary,Although center movement stock. While you local.,Production       ,Billable Consultants,1978-03-30,MA,Engineer,Female,25166,Asian,Married,Exceeds,2
2116,Stanley,Bowen,2021-08-21,,Production Technician,David Cook,stanley.bowen@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Engineers,1946-09-03,MA,Engineer,Female,81288,Black,Divorced,Needs Improvement,4
2117,Terrell,Hanna,2020-06-22,,Production Technician,Blake Proctor,terrell.hanna@bilearner.com,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1993-05-17,MA,Laborer,Female,45637,Hispanic,Divorced,Exceeds,2
2118,Dale,Mendoza,2020-01-28,,Production Technician,Sherry Le,dale.mendoza@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Eng,2000-11-06,MA,Coordinator,Female,41529,White,Widowed,Exceeds,5
2119,Marcos,Carey,2019-03-29,,Production Technician,Susan Smith,marcos.carey@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,1941-09-10,MA,Foreman,Female,72491,White,Married,Exceeds,5
2120,Simeon,Pittman,2018-10-05,,Production Technician,William Waters,simeon.pittman@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Wireline Construction,1967-01-17,MA,Lineman,Female,66867,Asian,Divorced,Needs Improvement,2
2121,Jenna,Cochran,2020-08-20,,Production Technician,Angel Rhodes,jenna.cochran@bilearner.com,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Splicing,1998-09-11,MA,Splicer,Female,12265,Asian,Married,Exceeds,5
2122,Tia,Kent,2021-06-11,2022-11-14,Production Technician,William Thomas,tia.kent@bilearner.com,Active,Full-Time,Zone C,Temporary,Resignation,Company event positive along avoid.,Production       ,General - Con,1975-10-21,MA,Locator,Female,65636,Asian,Married,Needs Improvement,5
2123,Chace,Farley,2021-09-10,,Production Technician,Jackie Tran,chace.farley@bilearner.com,Active,Contract,Zone B,Temporary,Unk,,Production       ,Catv,1979-02-12,MA,Project Manager,Female,96364,White,Widowed,Exceeds,2
2124,Spencer,Hicks,2023-02-21,2023-07-09,Production Technician,Kristin Lee,spencer.hicks@bilearner.com,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,New serve test what conference management.,Production       ,Wireline Construction,1950-08-09,MA,Laborer,Female,42707,White,Single,Exceeds,2
2125,Leslie,Zamora,2019-08-09,,Production Technician,Sean Ayers,leslie.zamora@bilearner.com,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Engineers,2001-05-30,MA,Project Manager,Female,1514,White,Divorced,Exceeds,4
2126,Chasity,Kennedy,2021-03-08,2022-10-07,Production Technician,Steven Logan,chasity.kennedy@bilearner.com,Active,Part-Time,Zone C,Temporary,Involuntary,Will cut garden exist ability its human.,Production       ,Technology / It,1969-06-20,MA,Helpdesk,Female,35121,Black,Married,PIP,1
2127,Makena,Benitez,2019-07-20,,Production Technician,Pamela Davis,makena.benitez@bilearner.com,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,1953-11-26,MA,Foreman,Female,36490,Black,Single,Needs Improvement,4
2128,Remington,Walton,2023-03-27,,Production Technician,Catherine Lane,remington.walton@bilearner.com,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,1955-10-02,MA,Foreman,Female,85293,Black,Widowed,Needs Improvement,2
2129,Raina,Best,2019-10-07,,Production Technician,Samantha Alexander,raina.best@bilearner.com,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,1988-02-02,MA,Technician,Male,40632,Other,Divorced,Needs Improvement,2
2130,Paulina,Henderson,2022-12-13,,Production Technician,Jade Quinn,paulina.henderson@bilearner.com,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Operations,1973-02-24,MA,Tower Hand,Female,54337,Other,Married,Needs Improvement,1
2131,Kaiya,Marsh,2020-06-06,2022-03-12,Production Technician,John Harvey,kaiya.marsh@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Resignation,Dream enough treatment knowledge area.,Production       ,Field Operations,1951-03-12,MA,Laborer,Female,88590,Black,Widowed,Needs Improvement,4
2132,Scarlett,Brooks,2022-04-25,,Production Technician,Christine Campbell,scarlett.brooks@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Fielders,1964-06-18,MA,Technician,Female,70052,Other,Widowed,Needs Improvement,2
2133,Makhi,Kramer,2020-07-28,,Production Technician,Adriana Wood,makhi.kramer@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,1974-08-20,MA,Tower Hand,Female,88134,Black,Single,PIP,1
2134,Beatrice,Faulkner,2022-02-28,2023-05-31,Production Technician,Vanessa Garcia,beatrice.faulkner@bilearner.com,Active,Part-Time,Zone B,Temporary,Resignation,Out always about must with ago here.,Production       ,Aerial,2001-07-09,MA,Foreman,Female,36904,Hispanic,Widowed,Exceeds,2
2135,Valeria,Mayo,2021-10-25,2023-02-18,Production Technician,Shaun Barr,valeria.mayo@bilearner.com,Active,Contract,Zone A,Part-Time,Voluntary,Board from heart ago allow list.,Production       ,Engineers,1955-04-25,MA,Technician,Female,65653,Asian,Married,Exceeds,2
2136,Darrell,Vaughan,2018-09-12,2020-07-11,Production Technician,Elizabeth Ray,darrell.vaughan@bilearner.com,Active,Part-Time,Zone A,Part-Time,Involuntary,Despite expect democratic then affect toward.,Production       ,Underground,1991-10-08,MA,Labor,Female,19006,Other,Divorced,Exceeds,1
2137,Carlos,Murphy,2022-12-31,2023-01-15,Production Technician,Joseph Guerra,carlos.murphy@bilearner.com,Future Start,Contract,Zone B,Full-Time,Involuntary,Fight perhaps along western.,Production       ,General - Con,1962-02-21,MA,Laborer,Female,53948,Black,Married,Exceeds,5
2138,Wilson,Sloan,2021-11-04,2023-06-10,Production Technician,Charles Castillo,wilson.sloan@bilearner.com,Active,Contract,Zone C,Temporary,Involuntary,Direction garden particularly trial.,Production       ,Project Management - Con,1966-08-11,MA,Evp,Female,69346,Hispanic,Divorced,Exceeds,2
2139,Kaleb,Elliott,2020-05-05,,Production Technician,Laura Fernandez,kaleb.elliott@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Aerial,1968-03-30,MA,Laborer,Female,3763,White,Widowed,Exceeds,2
2140,Harley,Jones,2020-12-08,,Production Technician,Christine Bryant,harley.jones@bilearner.com,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Engineers,1969-08-22,MA,Supervisor,Female,74489,Black,Widowed,Exceeds,2
2141,Casey,Dixon,2018-09-29,2023-05-20,Production Technician,Andrea Simmons,casey.dixon@bilearner.com,Active,Contract,Zone C,Full-Time,Resignation,Many with summer.,Production       ,Aerial,1946-07-25,MA,Foreman,Female,73814,Hispanic,Married,Exceeds,2
2142,Josue,Gentry,2020-01-09,2020-11-02,Production Technician,Jill Hubbard,josue.gentry@bilearner.com,Active,Contract,Zone A,Temporary,Involuntary,Often his world its threat last.,Production       ,Engineers,1965-01-25,MA,Engineer,Female,40697,Other,Widowed,Exceeds,2
2143,Adelaide,Meyer,2020-07-01,2022-10-31,Production Technician,Jessica Morales,adelaide.meyer@bilearner.com,Future Start,Contract,Zone A,Temporary,Involuntary,Gas group whose within step clear choose.,Production       ,Yard (Material Handling),1994-01-25,MA,Coordinator,Female,46121,Asian,Divorced,Exceeds,1
2144,Pierre,Craig,2022-08-25,,Production Technician,Matthew Valdez,pierre.craig@bilearner.com,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,1998-01-28,MA,Laborer,Female,80572,Hispanic,Divorced,Exceeds,2
2145,Leo,Hickman,2019-02-27,,Production Technician,Alex Price,leo.hickman@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,1989-10-04,MA,Coordinator,Female,58886,Other,Divorced,Exceeds,1
2146,Frankie,Franklin,2019-12-25,2023-06-04,Production Technician,Jerry Peters,frankie.franklin@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Line close that rich.,Production       ,Splicing,1943-11-03,MA,Model Assistant,Female,73772,Other,Divorced,Exceeds,2
2147,Vance,Cain,2020-08-14,2021-10-27,Production Technician,Jessica Myers,vance.cain@bilearner.com,Active,Contract,Zone B,Temporary,Involuntary,Gas also suffer air support size make.,Production       ,Aerial,1981-11-06,MA,Lineman,Female,80599,Hispanic,Divorced,Exceeds,4
2148,Joel,Koch,2021-07-30,,Production Technician,Andrea Morales,joel.koch@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Splicing,1949-04-21,MA,Splicer,Female,75427,Black,Widowed,Exceeds,5
2149,Cheyanne,Hess,2021-05-02,2023-06-27,Production Technician,Charles Williams,cheyanne.hess@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Development produce health drop should.,Production       ,Project Management - Con,1997-03-26,MA,Coordinator,Female,90636,White,Single,Exceeds,5
2150,Ishaan,Sheppard,2023-01-21,2023-03-29,Production Technician,Eric Rivera,ishaan.sheppard@bilearner.com,Active,Full-Time,Zone B,Full-Time,Voluntary,Onto brother heavy this job.,Production       ,Splicing,1971-10-06,MA,Splicer,Female,73850,Asian,Widowed,Exceeds,5
2151,Areli,Mitchell,2021-01-20,2023-06-27,Production Technician,Jimmy Watkins,areli.mitchell@bilearner.com,Active,Contract,Zone B,Temporary,Involuntary,Cut mind yard third.,Production       ,Fielders,1950-12-05,MA,Engineer,Female,47622,Hispanic,Married,Exceeds,1
2152,Alexis,Kirby,2020-10-07,,Production Technician,Keith Odonnell,alexis.kirby@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Engineers,1956-01-07,MA,Project Manager,Female,70069,White,Widowed,Exceeds,2
2153,Alfred,Caldwell,2019-06-15,,Production Technician,Isaiah Giles,alfred.caldwell@bilearner.com,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,1944-09-10,MA,Model Assistant,Female,58613,Other,Married,Exceeds,4
2154,Julianna,Vang,2022-04-28,,Production Technician,Steven Mccarthy,julianna.vang@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,1975-09-08,MA,Driller,Male,3793,Other,Married,Exceeds,4
2155,Arthur,Wilson,2019-06-29,2023-02-19,Production Technician,Jesse Montoya,arthur.wilson@bilearner.com,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,See take music any idea same military.,Production       ,Finance & Accounting,1942-02-24,MA,Coordinator,Female,72455,Other,Single,Exceeds,4
2156,Ariel,Osborn,2018-09-11,2020-03-14,Production Technician,Melissa Glass,ariel.osborn@bilearner.com,Active,Part-Time,Zone B,Temporary,Voluntary,Over still care thought to.,Production       ,Executive,1989-01-29,MA,Manager,Female,94916,Black,Widowed,Exceeds,3
2157,Ansley,Arias,2020-05-15,2021-12-22,Production Technician,Heather Swanson,ansley.arias@bilearner.com,Active,Contract,Zone A,Full-Time,Retirement,West run alone address week wear.,Production       ,General - Sga,1950-02-02,MA,Assistant,Female,1687,Asian,Married,Exceeds,4
2158,Melany,Stafford,2023-02-23,,Production Technician,Scott Baker,melany.stafford@bilearner.com,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1962-07-07,MA,Foreman,Female,54978,White,Married,Exceeds,3
2159,Matias,Burns,2021-03-23,2022-03-22,Production Technician,James Medina,matias.burns@bilearner.com,Active,Full-Time,Zone C,Temporary,Resignation,Major actually hot cell.,Production       ,Aerial,1983-05-31,MA,Lineman,Female,73141,White,Widowed,Exceeds,5
2160,Aden,George,2022-11-07,2023-04-06,Production Technician,Tyler Sexton,aden.george@bilearner.com,Active,Full-Time,Zone A,Part-Time,Involuntary,Glass agree upon picture that production.,Production       ,General - Con,1988-05-22,MA,Laborer,Female,5804,Other,Married,Exceeds,3
2161,Rodolfo,Franklin,2021-05-19,,Production Technician,Karen Frank,rodolfo.franklin@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management - Con,1951-05-26,MA,Engineer,Female,61393,Asian,Single,Exceeds,3
2162,Juliet,Wall,2021-01-02,,Production Technician,Emily Mills,juliet.wall@bilearner.com,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Project Management - Con,1970-04-05,MA,Project Manager,Female,53999,Asian,Married,Exceeds,3
2163,London,Contreras,2019-03-26,,Production Technician,Anna Garcia,london.contreras@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Sga,1966-11-19,MA,Lineman,Female,32240,White,Married,Exceeds,1
2164,Kyler,Burton,2020-09-28,,Production Technician,Jennifer Moore,kyler.burton@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Eng,1950-07-27,MA,Technician,Female,95333,Black,Divorced,Exceeds,3
2165,Yasmine,Hughes,2019-03-16,2020-04-26,Production Technician,Tracey Cox,yasmine.hughes@bilearner.com,Active,Contract,Zone C,Full-Time,Involuntary,Line know television.,Production       ,Field Operations,1948-02-06,MA,Laborer,Female,26451,Asian,Divorced,Exceeds,3
2166,Dillon,Sullivan,2019-03-20,,Production Technician,Michelle Kennedy,dillon.sullivan@bilearner.com,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,1997-09-09,MA,Operator,Female,7438,Asian,Widowed,Exceeds,3
2167,Kendrick,Ashley,2018-12-30,2020-08-10,Production Technician,Theresa Olson,kendrick.ashley@bilearner.com,Future Start,Part-Time,Zone B,Temporary,Voluntary,Maintain race expert cost continue store.,Production       ,Technology / It,1991-11-27,MA,Administrator,Female,5348,Hispanic,Divorced,Exceeds,3
2168,Rashad,Mayo,2018-08-08,,Production Technician,Denise Roach,rashad.mayo@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1995-01-16,MA,Technician,Female,26000,Black,Divorced,Exceeds,3
2169,Larissa,Warner,2020-07-04,2022-05-11,Production Technician,Sarah Harrison,larissa.warner@bilearner.com,Active,Full-Time,Zone A,Full-Time,Retirement,Method suggest leave process deep tough seek.,Production       ,General - Con,1995-12-26,MA,Flagger,Female,81396,Black,Widowed,Exceeds,3
2170,Delilah,Cooke,2023-01-29,,Production Technician,Shawn Prince,delilah.cooke@bilearner.com,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Wireline Construction,1950-06-17,MA,Billing,Female,65842,Black,Widowed,Exceeds,3
2171,Simone,Sharp,2021-08-09,2022-05-27,Production Technician,Nicholas Ho,simone.sharp@bilearner.com,Active,Full-Time,Zone A,Part-Time,Resignation,Change lose be mention blue rise society.,Production       ,Executive,1992-02-11,MA,Executive Assistant,Female,34460,Hispanic,Married,Exceeds,3
2172,Cristofer,Mcbride,2021-05-16,2023-06-30,Production Technician,Jennifer Collins,cristofer.mcbride@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Cost he international center head.,Production       ,Field Operations,1994-06-01,MA,Laborer,Female,84884,Other,Single,Exceeds,3
2173,Charlize,Wong,2021-08-14,2021-10-08,Production Technician,Ryan Armstrong,charlize.wong@bilearner.com,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Others pull establish maintain dark at.,Production       ,Engineers,1987-10-04,MA,Engineer,Female,6115,Asian,Divorced,Exceeds,3
2174,Adelaide,Herman,2022-02-08,,Production Technician,Mark Moore,adelaide.herman@bilearner.com,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Eng,1970-12-29,MA,Coordinator,Female,6918,Black,Married,Exceeds,3
2175,Kason,Ellison,2019-12-16,2020-06-21,Production Technician,Julia Mitchell,kason.ellison@bilearner.com,Active,Contract,Zone C,Temporary,Voluntary,Somebody include mention staff determine.,Production       ,Field Operations,1987-10-02,MA,Technician,Female,71740,Hispanic,Widowed,Exceeds,2
2176,Tyree,Weaver,2021-10-07,,Production Technician,Theresa Welch,tyree.weaver@bilearner.com,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,1988-12-22,MA,Foreman,Female,4056,Asian,Married,Exceeds,2
2177,Landen,Figueroa,2020-12-23,,Production Technician,Nicholas Robertson,landen.figueroa@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Catv,1951-09-02,MA,Supervisor,Male,35807,Asian,Single,PIP,4
2178,Francis,Robbins,2022-11-01,,Production Technician,Amy Hinton,francis.robbins@bilearner.com,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Fielders,1990-08-30,MA,Engineer,Female,86281,Hispanic,Married,PIP,4
2179,Raphael,Solomon,2022-10-28,2023-05-27,Production Technician,Christopher Gardner,raphael.solomon@bilearner.com,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Tree read security individual.,Production       ,Project Management - Con,1996-01-04,MA,Supervisor,Female,28181,Black,Widowed,PIP,4
2180,Zariah,Castaneda,2018-11-03,2023-05-03,Production Technician,Elizabeth Koch,zariah.castaneda@bilearner.com,Active,Full-Time,Zone A,Full-Time,Resignation,Cultural later per thank.,Production       ,Field Operations,1980-08-10,MA,Technician,Female,74027,Hispanic,Widowed,PIP,5
